text_clean,true_label,predicted_label,confidence,prob_negative,prob_positive
the meal was delicious but one thing that didn t let me be fully satisfied was i asked for two leg pieces where i got only one i did not expect this kind of outcome hoping for exact service next time,positive,negative,0.5518009066581726,0.5518009066581726,0.44819900393486023
street food is better than kfc,negative,positive,0.551786482334137,0.44821348786354065,0.551786482334137
pasta aro better houya uchit,negative,positive,0.5513918995857239,0.44860807061195374,0.5513918995857239
paddy rice is of very poor quality which has reduced the taste of the whole khadar hope you will try to satisfy the consumer by serving good quality rice paddy in future other dishes were fresh and good,negative,positive,0.5513127446174622,0.44868725538253784,0.5513127446174622
hot fries naga wings wraps and sandwiches are up to the mark but sadly their burgers and subs are not satisfactory,positive,negative,0.551300585269928,0.551300585269928,0.448699414730072
soup e corn flour beshi lagche thai fried rice e lemon grass er flavor onek beshi,negative,positive,0.5512516498565674,0.448748379945755,0.5512516498565674
best burger really is the best burger ever and the spicy sauce also lived up to its name but the chilli sauce that comes for free was disgusting tasted rotten hope they change that,positive,negative,0.5511540174484253,0.5511540174484253,0.4488459825515747
price er tolonai quantity kom ei price e ro better asa korsilam,negative,positive,0.550807535648346,0.44919252395629883,0.550807535648346
it was not bad but pieces of meat one was fully rubber and hard while the other piece was meat but it was small i rate it,positive,negative,0.5507586598396301,0.5507586598396301,0.44924142956733704
irani roll was so cool,positive,negative,0.550584077835083,0.550584077835083,0.44941583275794983
the rice chicken was too spicy,positive,negative,0.5505796074867249,0.5505796074867249,0.44942039251327515
alu bhorta was stale other items were really good masha allah,positive,negative,0.5503231883049011,0.5503231883049011,0.4496768116950989
cashewnut salad i will ignore this restaurant in future,negative,positive,0.5502669215202332,0.44973307847976685,0.5502669215202332
they have reduced the amount and increased the price,positive,negative,0.5501887798309326,0.5501887798309326,0.4498112201690674
borhani was so so,positive,negative,0.5497415065765381,0.5497415065765381,0.4502585232257843
all okk but sos ta moja nah,negative,positive,0.5493566393852234,0.4506433308124542,0.5493566393852234
sorry ami kheye dekhte parini newyork ke thaki order ta khalamonir jonne chilo i guess valo chilo,positive,negative,0.5493109226226807,0.5493109226226807,0.4506891369819641
the nachos were too oily and the chicken a little too salty the burger is okay,negative,positive,0.5492749214172363,0.45072513818740845,0.5492749214172363
the salad was frozen,negative,positive,0.5492703914642334,0.4507296085357666,0.5492703914642334
amount was not enough,negative,positive,0.5489635467529297,0.4510364830493927,0.5489635467529297
its quality full i like it,positive,negative,0.5488555431365967,0.5488555431365967,0.4511444866657257
loveeee your food please never change your quality,positive,negative,0.5486833453178406,0.5486833453178406,0.4513167142868042
not enough rice but test was good,positive,negative,0.5484645366668701,0.5484645366668701,0.4515354633331299
food quality was upto mark according to price,positive,negative,0.5482157468795776,0.5482157468795776,0.45178425312042236
you guys have to improve more,negative,positive,0.5480638146400452,0.45193615555763245,0.5480638146400452
mutamuti valo chilo special irani morog polao name onujai special test chilo na ager teke o test km lagse,negative,positive,0.5480116009712219,0.4519883692264557,0.5480116009712219
quantity of chicken curry was not enough,positive,negative,0.5480115413665771,0.5480115413665771,0.45198845863342285
the restaurant resister till guy was a liar and a very dishonest person,negative,positive,0.5478720664978027,0.4521279036998749,0.5478720664978027
it was a bogo offer on pasta didnt taste good at all,negative,positive,0.5475193858146667,0.45248061418533325,0.5475193858146667
tell then instruction but did not do that,negative,positive,0.5475000739097595,0.4524998664855957,0.5475000739097595
i like there burgers,positive,negative,0.5474642515182495,0.5474642515182495,0.4525357484817505
valo badam vorta dal tomato vorta vaat r telapiya vaja r murgir mangsho,positive,negative,0.5474057793617249,0.5474057793617249,0.4525942802429199
food was good quantity is too low the box is so small,negative,positive,0.5471587777137756,0.452841192483902,0.5471587777137756
jhol kom hoye gesilo,positive,negative,0.5470162034034729,0.5470162034034729,0.4529838263988495
nothing special but average,positive,negative,0.5469650626182556,0.5469650626182556,0.4530349671840668
brother you can order whatever you want from here the test is pretty good but don t forget to order roopchanda i don t know if it s rupees it s so small it s roopchanda or puti fish,negative,positive,0.5469000339508057,0.45309990644454956,0.5469000339508057
i took the half bashmati kacchi the quantity of rice was more for a person two people can share one rice however the amount of meat is average like others the rice was a bit oily and hard,positive,negative,0.5463789105415344,0.5463789105415344,0.4536210298538208
it was written papdam and yoghurt but i didn t receive it,negative,positive,0.5461531281471252,0.45384693145751953,0.5461531281471252
food was tasty but cold and it took minutes plus or minus hour to deliver but said your food was delivered early,negative,positive,0.5460870862007141,0.4539128839969635,0.5460870862007141
the cheese taste like floor cleaner,negative,positive,0.5460002422332764,0.453999787569046,0.5460002422332764
kindly do not give foil paper foil paper powder stuck to food besides every food is very good for you keep it up,positive,negative,0.545943558216095,0.545943558216095,0.45405641198158264
pasta was good but you shouldn t sell coffee if you don t have proper packaging system the last thing you could do is send coffee in a paper cup and seal it with foil paper and rubber band,negative,positive,0.5457841157913208,0.4542159140110016,0.5457841157913208
board paper er moton shokto paratha,negative,positive,0.5455731749534607,0.45442676544189453,0.5455731749534607
cikan is darty,negative,positive,0.54556804895401,0.45443195104599,0.54556804895401
after that there is no need to press so much clumps become boring test is good dalbhaji and parata are not always available,positive,negative,0.545555591583252,0.545555591583252,0.45444434881210327
portion kom chilo,positive,negative,0.5454954504966736,0.5454954504966736,0.4545045793056488
this restaurant never disappoints me,positive,negative,0.5453881025314331,0.5453881025314331,0.4546119272708893
have ordered chicken masala achari which wasn t too good,negative,positive,0.5453821420669556,0.45461782813072205,0.5453821420669556
did not provide any salad that was a bit disappointing but the food was good,positive,negative,0.5452247858047485,0.5452247858047485,0.45477521419525146
got a piece of glass in their kacci food panda should include photo or video option in their app so that i can share my experience in kacci xpress food with image,negative,positive,0.5451889038085938,0.45481112599372864,0.5451889038085938
i like this,positive,negative,0.5449008345603943,0.5449008345603943,0.45509910583496094
motamuti less amount of rice silo,negative,positive,0.5448904633522034,0.45510950684547424,0.5448904633522034
kacchi was okay chui had a chunk of meat that was too greasy,positive,negative,0.5448062419891357,0.5448062419891357,0.45519375801086426
pizzas looked really good but didn t like the taste that much also was a bit smelly,negative,positive,0.544540524482727,0.4554593861103058,0.544540524482727
need to improve the quality and quantity of the food,negative,positive,0.5445381999015808,0.4554617702960968,0.5445381999015808
excess salt is added,negative,positive,0.5440146327018738,0.45598533749580383,0.5440146327018738
drink was good value and taste better than dhanmondi outlet for now dhanmondi has issues and seems never improving,positive,negative,0.5439088940620422,0.5439088940620422,0.45609110593795776
chicken soup gravy wings,positive,negative,0.5433501601219177,0.5433501601219177,0.4566497802734375
soup was not good but noodles is good,positive,negative,0.5433139801025391,0.5433139801025391,0.45668596029281616
less than usual,negative,positive,0.5432899594306946,0.45670998096466064,0.5432899594306946
you have to order the spicy chicken,positive,negative,0.5430669188499451,0.5430669188499451,0.4569331109523773
coto bite ta kom moja cilo r showrma ta bon diye kora hoicilo tai vlo lage ni,negative,positive,0.5430329442024231,0.4569670557975769,0.5430329442024231
size hisabe price beshi nisa onk,negative,positive,0.5426651239395142,0.4573347866535187,0.5426651239395142
i ordered a sub sandwich and a hot dog,negative,positive,0.5426021218299866,0.4573979079723358,0.5426021218299866
lal ruti was way too good alu vaji had very less amount of oil which is nice,positive,negative,0.5424814224243164,0.5424814224243164,0.457518607378006
